Id,SalePrice
1591,90325.875965226
1592,108907.92464863905
1593,123717.70354302635
1594,136568.75376531263
1595,105451.17014450398
1596,216554.2018588865
1597,188082.08592810156
1598,221495.886599137
1599,164782.97074926386
1600,158970.62435072154
1601,66427.89759379064
1602,108765.37099200164
1603,78643.03043474068
1604,261410.8825948227
1605,244813.1816738841
1606,169010.79517896965
1607,165122.64266687635
1608,215473.60847487825
1609,180245.08558833078
1610,147541.53011080943
1611,134577.09999167372
1612,171587.7904089406
1613,162256.82383692273
1614,120509.76224817586
1615,95589.16043202436
1616,80413.28026060549
1617,93329.63249032313
1618,122146.67695436059
1619,146004.10666324125
1620,170162.82371267414
1621,133464.82624598345
1622,140121.53836571498
1623,264093.8091730847
1624,216392.94346344398
1625,119273.41667784344
1626,167818.1994546273
1627,192147.37587714443
1628,279519.9944362095
1629,176221.71728232698
1630,373175.17171607283
1631,222462.3868701063
1632,235071.1962319318
1633,166764.21611168358
1634,186847.28330377943
1635,174956.0679181701
1636,151402.14528003166
1637,204158.39411602827
1638,181221.70753034082
1639,185085.70269146268
1640,252304.1991471742
1641,180764.62148614295
1642,232374.69218725117
1643,218289.63763412903
1644,229999.8989101252
1645,206419.64108489163
1646,156068.68770626193
1647,155744.18812434605
1648,128807.81754046388
1649,140852.35552824012
1650,112686.23866079965
1651,117217.632841411
1652,100500.5361974382
1653,103058.4097030171
1654,140844.22161343353
1655,133953.69252094562
1656,139429.03738559262
1657,143259.7877338398
1658,141964.8213643031
1659,118622.74291812853
1660,156599.7658799771
1661,411993.2700027367
1662,382091.41985718225
1663,373388.9466478186
1664,523148.0944979538
1665,300980.8368380166
1666,325194.23573589564
1667,353926.3784045184
1668,339405.4126366649
1669,312696.83835613343
1670,338083.00497593347
1671,261572.40140093525
1672,405079.42039459496
1673,299808.2409511016
1674,244466.63380268996
1675,199224.8895187049
1676,203220.7810675955
1677,217228.64874532825
1678,432020.16628218506
1679,381545.70967667113
1680,320820.8572644363
1681,233023.9958028007
1682,309818.98271740356
1683,187125.37853655193
1684,172929.56803264475
1685,171744.54047452993
1686,170619.0082216437
1687,165424.5286974257
1688,188952.25361910317
1689,192921.24655503564
1690,196235.96478947834
1691,184187.073328201
1692,253669.76044256068
1693,161352.16428060542
1694,179682.80498099708
1695,159986.9971109368
1696,267244.53117217723
1697,165744.71257303582
1698,342952.6188228646
1699,353612.86760578793
1700,258561.95200512806
1701,265128.42995897576
1702,240272.39734054293
1703,237859.30258287422
1704,290805.4535120477
1705,241688.58685468865
1706,413775.54949154996
1707,210202.55276073999
1708,201913.57431669987
1709,271071.9647234441
1710,222061.41741991855
1711,272697.2237994589
1712,260562.24232961063
1713,273790.4469772944
1714,223077.8840302981
1715,205579.71118354695
1716,186923.1220022964
1717,175814.65612631213
1718,134492.72949128778
1719,209127.57877652175
1720,240576.37970979765
1721,160980.68595301395
1722,123603.98000243255
1723,158218.91963709067
1724,205577.36743938396
1725,238128.19022992288
1726,189536.6209589442
1727,153207.69603392837
1728,171919.53152150707
1729,165122.37268221652
1730,150862.57525802185
1731,122228.93620981139
1732,131470.39121806508
1733,111936.81228055792
1734,117848.87208835382
1735,122888.7971156392
1736,110048.35080409162
1737,289440.852631609
1738,240974.88915213806
1739,269115.48686833656
1740,222039.10410603168
1741,192933.47946144198
1742,174358.64824174126
1743,177375.40266572064
1744,309089.06954232877
1745,215263.77823227752
1746,177717.18382854437
1747,211661.1645097612
1748,241014.86306604152
1749,144609.13273376925
1750,124764.59545973285
1751,246699.0826191627
1752,117706.28497236838
1753,149882.23701329975
1754,192935.34701352438
1755,166720.60776433168
1756,125910.22189348363
1757,122650.62663970885
1758,143190.93795637655
1759,158833.48948691637
1760,166272.07368870493
1761,144421.93512398802
1762,184771.41178204617
1763,177825.83184085196
1764,114771.94804496187
1765,173203.71837762705
1766,189844.96956313128
1767,221680.2930735238
1768,142629.00911963926
1769,170118.62321656413
1770,156784.6217245908
1771,117099.89260597514
1772,132727.5990542165
1773,126950.71388747501
1774,143770.4803293922
1775,143161.13665374918
1776,128150.95763111918
1777,111547.4242046477
1778,142091.02370476775
1779,116171.14069479797
1780,165814.8560245587
1781,124088.0690865256
1782,90900.17727014315
1783,146693.7946474766
1784,110822.66137204427
1785,118787.49809333548
1786,179557.14772883774
1787,165803.2052550568
1788,61810.529923752845
1789,96221.66797583939
1790,82103.63263215807
1791,186642.4493481694
1792,156559.04919886866
1793,130819.15609310786
1794,158525.04122680603
1795,138837.91926666317
1796,112826.15875498287
1797,113321.55520193702
1798,118574.90669989708
1799,118027.30381935886
1800,127086.49482481534
1801,132522.670690963
1802,129789.48113137872
1803,152856.74782309824
1804,139039.45748393086
1805,137186.04279698414
1806,130717.37149885758
1807,134887.4794551436
1808,121423.84244761648
1809,120370.30066534197
1810,137997.88393356145
1811,98718.8749076155
1812,95079.27555076158
1813,120737.40852508073
1814,90833.39011789723
1815,58186.199016772516
1816,97741.36866668725
1817,103880.02843437942
1818,143465.0145921544
1819,122227.71617662521
1820,58544.89823403792
1821,109974.7307639964
1822,158347.10132535122
1823,45794.18200249612
1824,126667.73603736816
1825,138129.96504854778
1826,104494.84060514196
1827,99071.69411260787
1828,134819.22822148664
1829,119717.84155265345
1830,150325.30038600357
1831,145309.86624079107
1832,67887.16104808493
1833,138845.2692915623
1834,117456.09963925435
1835,122880.28753032786
1836,128028.71194329945
1837,87275.12196944498
1838,123620.01020953641
1839,103494.8119665886
1840,156458.31786310996
1841,140448.297485783
1842,91183.13992026953
1843,128103.60726102316
1844,136199.0647378645
1845,140595.8482365369
1846,155508.5772686117
1847,166758.701185443
1848,52186.789003659826
1849,105698.3896126083
1850,113696.64617694746
1851,151738.80797275828
1852,119563.98449638943
1853,127100.33467334583
1854,167590.66604924726
1855,152408.49764304806
1856,231982.16252546487
1857,141229.35051409752
1858,132585.05172452974
1859,108933.7046357774
1860,141542.35499820494
1861,110778.74619042002
1862,293584.9301137212
1863,276189.7783753731
1864,276215.98274416215
1865,354592.36643282056
1866,329956.8656079018
1867,227288.72692201578
1868,284297.83981781395
1869,208684.46573390352
1870,234490.19035515888
1871,247392.31968775202
1872,173329.31295388937
1873,247657.16978513927
1874,144990.17038449686
1875,189655.27144964735
1876,198729.25683713
1877,214290.34272613985
1878,201521.022805375
1879,130792.00953173482
1880,132711.05604956028
1881,258585.95222064035
1882,246390.11011467598
1883,185146.90699440474
1884,203098.0843142738
1885,236830.12748126092
1886,275053.30948838167
1887,218545.16609322888
1888,278269.9572798554
1889,170062.72882391178
1890,120702.77041855539
1891,126191.12664288869
1892,97575.76335691757
1893,131663.44431793748
1894,131764.09445630483
1895,132689.81937281674
1896,123721.39762931725
1897,112583.66522868496
1898,116307.67455375537
1899,158472.76668924588
1900,152244.45455699862
1901,166998.2709214881
1902,157179.66397790273
1903,212377.77885394538
1904,138857.30714229593
1905,201559.92219390743
1906,139837.27657295874
1907,204663.99605138414
1908,106872.79546517204
1909,129179.40686840336
1910,118188.39530136641
1911,220425.41496335343
1912,316280.2584458965
1913,138842.48618430056
1914,64535.44113056064
1915,327142.14571980445
1916,71643.82638488789
1917,238953.70719783922
1918,141794.97444161517
1919,173537.3561988617
1920,155437.30803534348
1921,349779.68757374707
1922,300656.54311530624
1923,237620.96624847208
1924,237408.19051956674
1925,199488.77692960383
1926,368196.4711441009
1927,132880.2686655799
1928,153468.93205664217
1929,127689.94330252362
1930,126792.38842997486
1931,138523.54667471518
1932,134942.00409133264
1933,174086.15963310632
1934,180123.00837679606
1935,169413.51123677514
1936,190361.91206432515
1937,183824.60535050122
1938,171511.89164686704
1939,246171.41714352983
1940,184981.460637322
1941,169102.1661213457
1942,182012.4403880331
1943,208415.99436530075
1944,350481.7899097621
1945,388319.62121913524
1946,135105.13719151355
1947,294798.1368021226
1948,181500.33915450244
1949,244350.54734993377
1950,187663.31246854388
1951,242445.2145164517
1952,215526.08567488808
1953,179502.73894798214
1954,186485.19047624076
1955,136988.44744177355
1956,315059.7888767298
1957,148146.61015575286
1958,288962.91416059184
1959,138609.39735211708
1960,111430.32856058663
1961,122190.57812009878
1962,98733.572591991
1963,107409.64825134528
1964,108514.88693284774
1965,140312.3217388128
1966,134116.20840184452
1967,293325.5893136739
1968,418931.1829945119
1969,370041.799155626
1970,382219.36308664276
1971,448230.4232740327
1972,364443.77312073356
1973,277423.9957310113
1974,319974.67506938224
1975,554656.9786657706
1976,283732.8024201906
1977,363342.0757250972
1978,349145.09953205846
1979,315573.2344290107
1980,205755.74375667356
1981,340939.1299871971
1982,219638.81744959732
1983,200718.09720098428
1984,170000.1461032448
1985,235590.71364135353
1986,215457.6216008223
1987,183851.49544744517
1988,175530.17851912972
1989,191039.55562228124
1990,208979.26875441585
1991,230501.34140250052
1992,217739.57398788235
1993,164591.3997936983
1994,219582.7066307193
1995,182708.45992499898
1996,260642.44078246533
1997,294966.9144485521
1998,321721.7793973344
1999,271393.0407849806
2000,329346.8276550785
2001,282118.9145808879
2002,237326.9958316092
2003,263493.60805965035
2004,297393.0742013685
2005,221633.18355125503
2006,219146.50055493438
2007,253607.41968883164
2008,214340.96831055646
2009,198688.73176846403
2010,193557.52347440613
2011,140256.46757834847
2012,174249.24741539132
2013,176866.54759193954
2014,186659.42960760058
2015,208968.19698399346
2016,193354.0686979109
2017,198464.8497271131
2018,123349.12425512943
2019,132189.11226441676
2020,102904.95416502253
2021,102067.83378860286
2022,187409.34158484236
2023,135527.6564581779
2024,269577.34260323073
2025,354322.7877726275
2026,177673.10199126776
2027,161256.68977177792
2028,148640.25554873614
2029,171377.38139087995
2030,270188.9395690726
2031,237529.8212731849
2032,246522.0587992758
2033,254169.3224999624
2034,171511.11626931315
2035,223416.24936256537
2036,206035.6492275001
2037,214855.0938657084
2038,318675.8032732492
2039,227454.0316680897
2040,287656.5671980254
2041,269300.7532053292
2042,205752.1307436818
2043,183443.76505294294
2044,166210.2172976662
2045,209988.893705303
2046,142312.84891603718
2047,143837.70949312454
2048,138517.26008860997
2049,140725.4784902036
2050,172578.96937062335
2051,100356.47184832921
2052,120167.4764670763
2053,148650.52752990165
2054,95941.39494038586
2055,162281.47202016442
2056,149479.29339593276
2057,109538.00782427141
2058,216074.20727189485
2059,130811.06854878378
2060,178612.06507320597
2061,171301.40287394403
2062,130730.96674172278
2063,119340.73181677877
2064,141761.09546081466
2065,117095.8165801928
2066,165524.33975958938
2067,111895.90443399345
2068,141465.0297977164
2069,83018.39358295503
2070,115705.48046653268
2071,96951.75750531317
2072,132438.57974918964
2073,133279.87800610653
2074,182700.1660969896
2075,143522.58883116618
2076,115729.10359623686
2077,162204.0404948458
2078,126318.45130075564
2079,127996.11004137965
2080,117678.26064786753
2081,122831.86164826392
2082,132413.9930774282
2083,145337.13636619053
2084,111219.64889659802
2085,114522.3456630191
2086,112671.49775126958
2087,119571.10613128969
2088,93929.69663606417
2089,81321.93192200823
2090,126000.87748966068
2091,105848.35834897021
2092,119376.39276434838
2093,113898.75521451542
2094,103992.94782808392
2095,139979.6055301338
2096,80711.18442845739
2097,93166.48983020138
2098,147637.38764572452
2099,58354.530285917055
2100,70119.78380432884
2101,109079.32536321758
2102,125485.11973513968
2103,102898.82133267602
2104,141001.57047100307
2105,125095.96180062123
2106,60367.99940076673
2107,194007.6999786641
2108,114006.11926840438
2109,108776.7950347357
2110,122473.47158744281
2111,137252.38522074601
2112,140343.36442840952
2113,119979.26395718184
2114,125944.63968249671
2115,160846.89512757628
2116,115893.29876858572
2117,140887.59700747437
2118,122294.58862066631
2119,117574.59197364676
2120,110617.3806251403
2121,91818.2158739984
2122,125685.27438936837
2123,85383.18106983803
2124,153995.4373292104
2125,122957.40253489513
2126,158329.7747304134
2127,171233.13890492087
2128,125993.93897334483
2129,87360.57770848597
2130,134321.28189379082
2131,144354.75514857186
2132,115755.49369063042
2133,122505.88568553819
2134,119180.57357063473
2135,89185.23025754342
2136,82787.45916047614
2137,106060.53643663782
2138,130348.86085959297
2139,149152.5814829338
2140,143949.84604932286
2141,153278.43297047602
2142,128273.99352774417
2143,153625.984165752
2144,117007.30037129014
2145,139184.13258826442
2146,171418.7137278374
2147,133576.9180098404
2148,135508.53652760037
2149,149177.3801878241
2150,229189.30372227414
2151,112896.53254013523
2152,167621.7642518375
2153,175244.14964796713
2154,101773.8844257722
2155,143154.36191383615
2156,267690.0342711282
2157,234051.7306038971
2158,238565.27070363183
2159,219055.78900827264
2160,178066.43084902794
2161,238600.10431572114
2162,400406.26347999746
2163,342204.5638888558
2164,252284.9710206159
2165,196851.77369319156
2166,154922.94804090908
2167,219875.0690698497
2168,193901.52096491007
2169,192990.60649846215
2170,216258.2991710832
2171,151788.85358068667
2172,128053.65908676255
2173,168509.57405546776
2174,226588.99616605812
2175,293855.25425227726
2176,307461.0668935295
2177,240566.96283556032
2178,212189.192971825
2179,137479.2843568177
2180,206771.40901837763
2181,192545.704534745
2182,224431.2034434313
2183,189700.59535974558
2184,116408.65364439912
2185,120578.46241070465
2186,145047.7130978939
2187,154009.19684822237
2188,153085.93963240873
2189,245370.53086276347
2190,81840.39246577497
2191,81555.06128180119
2192,87621.93945898903
2193,103068.43638316535
2194,108891.69652315276
2195,109535.67602592404
2196,96342.30646499433
2197,118968.10326945767
2198,158234.8727065467
2199,170612.31638590008
2200,142878.45281454216
2201,139880.72372873413
2202,209772.12978201392
2203,133398.74123039635
2204,180028.97098483538
2205,117646.64279697776
2206,143941.145016435
2207,215921.87402189942
2208,266823.3629698211
2209,252969.81965495157
2210,118196.07391414036
2211,113586.17132516744
2212,119301.59925778667
2213,106110.24044956453
2214,127225.07621268932
2215,99686.04326151678
2216,149508.3569766827
2217,58668.77601072596
2218,81319.1912628412
2219,74542.09987283972
2220,76301.33019074128
2221,329560.7916791599
2222,274852.972017823
2223,284473.90337682806
2224,210262.88923164833
2225,120700.65657631133
2226,188485.455945523
2227,198122.5224393959
2228,265757.65840317536
2229,251688.4471393436
2230,147053.83294548048
2231,211214.1739906728
2232,177658.36215349275
2233,183169.15629116824
2234,241979.91825532666
2235,221418.4965746614
2236,254872.42098498586
2237,306912.23564701586
2238,195633.4963799393
2239,104906.23823253503
2240,152132.34801863387
2241,160849.67853804954
2242,128003.01096128454
2243,129988.64003164267
2244,107621.92325807844
2245,99335.03056825734
2246,141119.2245693504
2247,122892.5910886048
2248,121116.78062044327
2249,119279.32139139842
2250,130027.58485064618
2251,111753.78255587677
2252,184812.07994883534
2253,148545.39868857758
2254,176088.75721567217
2255,183818.6369899204
2256,172117.5309080611
2257,212186.79107940223
2258,158850.42394096288
2259,176982.21177541168
2260,158088.21503715322
2261,180415.34450222075
2262,203396.99736900002
2263,365282.1298428383
2264,443682.0263261753
2265,167357.63257608845
2266,286217.1614964279
2267,372032.1526116631
2268,401033.1712606892
2269,147435.35898733494
2270,197709.3327577346
2271,219911.49268671864
2272,190912.75643324287
2273,163900.37072334965
2274,183545.3865137335
2275,160605.5930063292
2276,195875.18868803652
2277,182530.31060730017
2278,144865.2022595292
2279,124395.05366675077
2280,115898.53574160242
2281,161572.297704799
2282,177918.11475525794
2283,110638.55836940651
2284,111301.35613399764
2285,141552.904553508
2286,125354.67520587289
2287,364900.4550290966
2288,266422.30969867884
2289,372178.7041175747
2290,438230.318260691
2291,326536.3072318907
2292,447539.61273597274
2293,479528.5866286864
2294,403353.4428642512
2295,506189.4833145361
2296,281569.4126502553
2297,340151.28072292806
2298,349122.5769306575
2299,367799.71061300597
2300,327334.0538326682
2301,307705.60862224025
2302,256405.03131603295
2303,240840.69646263475
2304,250602.21926208775
2305,205721.30056451994
2306,199987.3894694895
2307,203727.8467930652
2308,227544.0713090732
2309,273038.86697897734
2310,209712.76533671143
2311,208690.12959703142
2312,169194.12298186967
2313,166681.99021463393
2314,169782.5062773848
2315,176798.55057491048
2316,192544.1059281025
2317,200718.6901433631
2318,179017.59304848415
2319,182224.2736192543
2320,182543.33392882554
2321,249415.02063010045
2322,187574.03313638864
2323,194102.33157452478
2324,177540.5277470975
2325,214093.60075843908
2326,172509.28661419658
2327,202630.2190548128
2328,218067.26467125386
2329,189691.97977144847
2330,180287.26836607695
2331,345754.08239185123
2332,394793.7885909841
2333,320390.7157880561
2334,257164.9820901703
2335,272090.59100122855
2336,302666.94353847735
2337,199275.87670260103
2338,263342.36346193583
2339,218494.38119021562
2340,408522.5741718034
2341,219384.84402039414
2342,241828.53914002917
2343,237538.16329083548
2344,217392.90873513947
2345,234538.73058260643
2346,213681.45770009534
2347,200280.76835563948
2348,244949.98807294123
2349,178947.72625635698
2350,304312.51793030277
2351,254215.8864351058
2352,256894.77814929423
2353,250904.25215577093
2354,138678.02782041364
2355,142520.66578654433
2356,150831.8658299919
2357,188107.1888086596
2358,193708.65476340003
2359,129496.41623515164
2360,116086.20189446303
2361,149471.7043450186
2362,261469.29271800883
2363,133829.2536254255
2364,156259.95419526566
2365,222661.18338144573
2366,193561.28732130578
2367,221449.13734058244
2368,215286.09080371237
2369,211778.77552609082
2370,168917.7726916331
2371,166876.72671499554
2372,188948.3521482702
2373,270142.1283977817
2374,312274.4351231559
2375,248075.62877587057
2376,284752.5757029856
2377,352177.3530462288
2378,146433.11779662833
2379,206775.55175649244
2380,147462.41229451488
2381,174788.32863737884
2382,210545.8317824673
2383,204616.0473563201
2384,251032.3858303545
2385,165510.0513353395
2386,134431.2056290076
2387,137085.79511210424
2388,100763.56771723735
2389,120633.9638058334
2390,146405.55429144693
2391,139838.43084403782
2392,114724.61764351511
2393,165939.89497754796
2394,138786.85958365895
2395,211340.04100675674
2396,142951.51908821164
2397,221202.66149823886
2398,132661.9697893031
2399,65196.95154735049
2400,69412.99854792669
2401,123200.53943806674
2402,134916.1742477682
2403,141466.51391253146
2404,152021.3786189556
2405,158503.93978806172
2406,141845.31910426094
2407,130024.02988403568
2408,148786.76977990873
2409,121035.69461863104
2410,170382.12469150173
2411,113361.9012047469
2412,156504.65846777346
2413,129391.59665950593
2414,148040.68235699972
2415,131395.56678266978
2416,124472.7654276822
2417,136932.75330502336
2418,137496.6447311768
2419,127425.8349759729
2420,120161.1489914041
2421,151855.00035292795
2422,110388.78923281998
2423,116686.19501019127
2424,152982.54205934377
2425,227238.10933161082
2426,133322.94595017005
2427,133134.06099765704
2428,173679.72214666198
2429,114402.59442177173
2430,133930.00463181635
2431,107584.4216999841
2432,145825.76703104773
2433,144030.66814237344
2434,137379.35012359824
2435,153284.36638211037
2436,109198.05298463751
2437,106935.75467671425
2438,123567.34078768374
2439,99451.70417828117
2440,122195.563545491
2441,94727.61458102653
2442,98105.04521891123
2443,127396.17628361532
2444,135110.76071608753
2445,89488.16307124376
2446,142910.85694126875
2447,184343.585509012
2448,122803.05470913787
2449,113083.92129067214
2450,152955.30360256296
2451,122383.51229158096
2452,213153.9645131603
2453,91784.83802467419
2454,119872.23771098025
2455,126164.45987313217
2456,134051.4228053798
2457,135772.55761821856
2458,128310.49888944239
2459,109404.6499165837
2460,138123.50709265497
2461,127724.37443343799
2462,130544.03312023525
2463,123819.50449608518
2464,186313.13657478648
2465,150810.2239035916
2466,114885.42999643355
2467,124066.2879419257
2468,86152.10474341105
2469,79442.66541082415
2470,197717.86449015656
2471,218690.06567853564
2472,168726.1086810855
2473,110839.67915763309
2474,76308.59071442322
2475,213268.89606247414
2476,115028.87578056933
2477,124474.08433918477
2478,153247.82964545058
2479,103718.5559070155
2480,155915.2152361241
2481,126427.56226549955
2482,122520.90509959319
2483,111314.97373396908
2484,123557.9522515535
2485,125690.97265928482
2486,148452.67084621434
2487,152612.10254988965
2488,163983.43509421032
2489,153968.99685820684
2490,150697.43060395677
2491,93896.95848742327
2492,190969.91528058017
2493,148980.42004522798
2494,144232.60997239695
2495,85529.22637056236
2496,229719.43622972013
2497,152800.2709095042
2498,110283.55223264951
2499,85555.59338874106
2500,125859.13892006519
2501,136144.25944112288
2502,142795.476722355
2503,94797.20566751898
2504,199744.7130789608
2505,224127.64865479755
2506,255162.42665527563
2507,284003.2925419003
2508,254128.26962727407
2509,213956.1874537774
2510,211752.8888334095
2511,173391.26211126108
2512,203748.96102452974
2513,214647.49045492557
2514,287186.09275021823
2515,150430.2643354417
2516,173849.24927395344
2517,146309.9106068683
2518,150087.3367382323
2519,230760.82974161446
2520,214852.98396150285
2521,185652.64988891428
2522,225201.9280249844
2523,116870.13981325817
2524,133283.56670602935
2525,148205.1566467555
2526,134834.43591006854
2527,120028.45170646896
2528,126869.76737121816
2529,135285.6651801999
2530,122062.67561957947
2531,253714.82101526347
2532,225499.74328020346
2533,194520.95244367147
2534,231292.08219499522
2535,291883.26835245243
2536,231538.39565769144
2537,248590.43746547244
2538,179675.70953740436
2539,189221.3405259203
2540,178957.38663129922
2541,177119.6540818219
2542,159498.9180286347
2543,119049.36604434141
2544,120679.03131180913
2545,133352.00803188846
2546,119413.89383437735
2547,146172.72193544018
2548,155539.23490925189
2549,162623.52366590648
2550,290728.8612255418
2551,135553.94198057769
2552,131504.76234125838
2553,80518.04466507302
2554,94159.50869293221
2555,118601.75561103967
2556,100132.83611738672
2557,104360.56234070391
2558,122415.02276722016
2559,135900.2792584738
2560,153311.34968843983
2561,146959.49552843114
2562,136815.42810888126
2563,148827.42004459945
2564,198266.93851354998
2565,145840.03563257513
2566,157998.29356621872
2567,138510.3466649303
2568,220126.02170422234
2569,232287.4611593795
2570,115965.86334959631
2571,193720.97060999364
2572,142579.846161926
2573,213386.03142265812
2574,309702.2726359884
2575,131059.52147487906
2576,114469.48688153466
2577,132318.54588335447
2578,82232.5479803989
2579,67699.30023406165
2580,103710.57822660587
2581,114236.01087623047
2582,110250.53360684327
2583,286601.0039806838
2584,173911.71716000186
2585,190065.41815701762
2586,227464.23541102538
2587,202776.37520142552
2588,146097.6001684326
2589,153280.5019342335
2590,205875.81128943834
2591,223524.27181223466
2592,210824.5668662264
2593,241940.1317657259
2594,180585.46649881406
2595,194676.14206359582
2596,298431.81456319324
2597,178545.67481168653
2598,282179.14083641616
2599,332230.68563491554
2600,168805.78854972712
2601,149222.55384371403
2602,86760.15063964932
2603,99990.64024568183
2604,93883.36327282882
2605,82599.36923121891
2606,151405.66298399775
2607,220051.97836459396
2608,213923.60858333568
2609,169680.9061921933
2610,107306.35214847092
2611,123491.99255423229
2612,160783.73296906133
2613,131827.07513322428
2614,125481.82791144079
2615,158822.72822725077
2616,146045.33725159455
2617,185714.80380576645
2618,208415.333089149
2619,198475.39495515652
2620,185230.78359112734
2621,173465.8873043736
2622,179397.87808264096
2623,237846.98458741352
2624,305578.35668217245
2625,298916.96215193794
2626,172690.80092312273
2627,155005.75887384452
2628,444473.06197541364
2629,519008.3319267196
2630,367559.6211749111
2631,481235.45702024415
2632,410564.6609521334
2633,301640.256202351
2634,409745.9119656882
2635,158973.0159724875
2636,174018.6892932038
2637,176297.67773515766
2638,255876.5615463999
2639,190864.26684381056
2640,148945.8311798283
2641,105811.5336894928
2642,183331.68362347185
2643,104402.92786119987
2644,121339.8283074694
2645,112589.80721925313
2646,98587.41870082484
2647,106285.18017411046
2648,142947.44653236648
2649,154479.51003996358
2650,137613.11102922272
2651,139899.0466898002
2652,401892.8776443389
2653,255239.13637145646
2654,256014.39730070863
2655,412456.71891412267
2656,330446.92617470364
2657,357999.6064528396
2658,300458.00048454973
2659,304274.3314268736
2660,357093.21571189555
2661,358729.2675448388
2662,372458.0397537943
2663,287255.7414226397
2664,262767.24294330634
2665,325751.4314537858
2666,280834.90357701166
2667,169689.6763085242
2668,175504.21103737
2669,184129.76313810813
2670,284271.11579087575
2671,184094.96743529703
2672,201070.04838334807
2673,211590.24732436155
2674,203570.41563346778
2675,171472.69481559237
2676,191383.38111496903
2677,199571.36970996138
2678,254472.38688146966
2679,272337.11881236365
2680,285406.37084679864
2681,405289.1963112007
2682,326288.9278761312
2683,541081.6176192309
2684,309292.48769733077
2685,335191.6711865986
2686,244812.7683816457
2687,306647.1907332943
2688,214565.00646301173
2689,205202.51251383618
2690,390071.0084560422
2691,187282.87782017887
2692,140681.59256520146
2693,204158.72889181625
2694,137780.22697669695
2695,193991.80117952207
2696,182240.447433725
2697,182899.46501958952
2698,195674.22713791285
2699,176815.2656262105
2700,153593.41156083278
2701,148761.8625115861
2702,108810.63179410684
2703,120551.98941584988
2704,139545.67392677534
2705,114754.26247242375
2706,112275.80120872647
2707,123015.78465476006
2708,134408.22797784314
2709,101120.4146195963
2710,124802.55921024192
2711,350517.05755990255
2712,379441.66131591075
2713,170819.17562178563
2714,150683.84891547266
2715,170473.5577473542
2716,140446.47445600413
2717,191857.86025372642
2718,217367.28375457652
2719,154908.12386471787
2720,171044.94715781006
2721,136078.46072629397
2722,160450.27049029243
2723,141209.94817779
2724,125981.106546695
2725,132433.7556052976
2726,159589.5811281274
2727,177935.24632120243
2728,181171.38445264622
2729,152454.02427365226
2730,148873.7409866752
2731,133061.84141941392
2732,131855.2883921831
2733,162673.15923363122
2734,148553.62518828816
